State,address,cooking_type,cuisine,name,pr,rating,review,stars,usd_avg,price
NY,"42-01 28th Ave., Astoria 11103",Italian,Italian,Piccola Venezia,$$$,4.6,"This old-time idol deserves its landmark status as it has been going strong since opening in 1973. With Italian-American cooking so rampant in the city, it's wholly refreshing to happen upon a classic of such welcoming comfort. The décor is outdated, but white tablecloths are clean and crisp, and glasses gleam at the prospect of great wine varietals. With a trio of pasta, you needn't choose between fusi swirled in a grappa- mushroom- and Grana-sauce; squid ink taglierini; or maltagliati in a roasted tomato and basil sauce with a touch of cream. Spiedini alla Romana sees thick slabs of focaccia and mozzarella dredged and fried, served with an anchovy and caper sauce, and pork osso buco is of the falling-apart-tender variety-perfect with the velvety polenta.",0.0,112.5,3.0
NY,"300 W. 22nd St., New York 10011",Contemporary,American,Foragers City Table,$$$,4.4,"Chef Nickolas Martinez flaunts his pedigree with intensity at this homage to all things local and organic. The restaurant-cum-market is an offshoot of an independent grocer in DUMBO, though its kitchen philosophy seems to have arrived via California.Inside, the boxy dining room radiates functionality through large, unemcumbered windows and hardwood tables. It is staffed and patronized by the sort of local-loving sycophants who consider it an honor to dine here. And it actually is.Begin with Sfoglini trumpets generously bathed in a luxurious lamb Bolognese with tender broccoli rabe and earthy brown beech mushrooms. Unabashed spice tingles with every slurp of clear sweet shrimp- chicken- and herb-filled dumpling soup.",0.0,37.0,3.0
NY,"78-84 Rivington St., New York 10002",Italian,Italian,Sauce,$$,3.9,"What would you expect from a spot called Sauce? Some serious and very delicious red sauce-naturally! Serving Italian-American comfort food with a nostalgic décor to match, Sauce stays modern with its local, hipster-friendly playlist, and quirky ambience-the attractive crowd doesn't hurt either. It's a fun meal to say the least. Pasta is made in-house daily, with specials that feature potato-kale gnocchi or the signature ricotta cavatelli showered with pecorino. The menu highlights regional specialties from Little Italys across the country, including SF's cioppino and classic Nuyorkese tomato gravy like nonna used to make. Try the robust Sergio Leone steak smothered in tomato sauce and topped with a fried heritage egg for tons of fun and flavor.",0.0,18.5,2.0
NY,"151 Rivington St., New York 10002",Japanese,Japanese,Yopparai,$$$,4.4,"Buzzing into Yopparai is like waltzing into culinary wonder. Secluded above street level, the attentive staff and cozy vibe alone make this Japanese haven a must. Same for the food, which adds immense thrill to the equation. From the homemade natto or amazing, artisanal udon, to the unparalleled flavor from tofu, each dish features a plethora of intricately prepared parts that unite perfectly. While their items are consistently appealing, standouts include inaniwa udon, set in a shallow pool of cool dashi topped with thin slices of chicken, tomato, cucumber, and nori accompanied by peanut sauce. The smooth and custardy yodoufu is a revelation served warm in a wooden box. For extra sake fun, drop by Azasu, a group-friendly delight from the same team.",0.0,62.0,3.0
NY,"376 Classon Ave., Brooklyn 11238",American,None,Speedy Romeo,None,None,"Named for a racehorse and just as focused and quick, Speedy Romeo is in for a successful run. Part tavern, part roadside grill, its kitschy décor and modern touches transform this former automotive shop into a surprisingly attractive spot. The owner benefited from years at Jean-Georges' empire, and that intelligence and experience is conveyed through the smart accents and whimsical menu that begins with Italian ingredients. Look to the wood-burning oven for smoky, meaty artichoke halves topped with lemon aïoli, sourdough crumbs, mint, and peppery arugula. Take a chance on the non-traditional but utterly fantastic pizza combinations, such as the St. Louis, layering a proper crust with meats, pickled chillies, and Midwestern Provel cheese.",0.0,37.0,
NY,"27 Hyatt St., Staten Island 10301",Italian,Italian,Enoteca Maria,$$$,4.2,"No need to venture far on Staten Island for excellent Italian food-Enoteca Maria is just two blocks from the ferry terminal. With its Carrara marble and lively vibe, this tiny spot could easily be wedged into Greenwich Village. Thankfully, it's not-anywhere else its certain authenticity would be sacrificed. Each night, the menu changes depending on which nonna is presiding over the kitchen, as in Teresa from Sicily, who might serve an oxtail ragù or grilled artichokes glistening with excellent olive oil and a squeeze of lemon over spicy greens. Coniglio alla cacciatora arrives as diverse cuts of tender rabbit swimming in an inspired sauce of braised tomatoes, root vegetables, herbs, and a sweet-wine reduction with rosemary and garlic.",0.0,37.0,3.0
NY,"254 Tenth Ave., New York 10001",Asian,,Chop-Shop,$$,4.1,"Now an über-hip scene, this far west strip of Chelsea has been attracting its fair share of affluent locals and a flurry of dashing eateries; Chop-Shop is part of that evolution. Outfitted in reclaimed pine, vintage lights, and concrete floors, it has an industrial look but is awash with sunlight thanks to soaring windows. The eclectic menu roams across Asia with deliciously balanced and infinitely varied plates. Subtlety reigns in an avocado-tofu summer roll paired with peanut curry sauce or salt-and-pepper shrimp, while Chinese water spinach with fermented tofu cream delivers an intense punch of flavor. Fried rice with salmon and peas is less than classic but more than popular. Rich tastes and silky textures meld beautifully in coconut crème caramel.",0.0,37.0,2.0
NY,"237 E. 53rd St., New York 10022",Japanese,,Jukai,Japanese,4.3,"If you can't make it to Tokyo by dinnertime, this subterranean den is the next best thing. Smartly styled in wood and bamboo, it's packed with expats lingering over elaborate meals attended to by an amicable staff. The menu is traditional, though the chef's unique influences are well expressed in a massive oyster ""sashimi"" that's sliced in half on the shell and served with a mirin-soy dip and grated radish. To allow for a wide sampling of their top quality sashimi-from fluke and scallop to uni-opt for the tasting menu, and be sure to request the premium shabu-shabu. Thinly sliced Washu is swished in a bubbling dashi and coupled with noodles, bok choy, tofu, mushrooms, and two drinkable dipping sauces-ponzu as well as a signature sesame shabu-shabu sauce.",0.0,62.0,
NY,"204 E. 58th St., New York 10022",Chinese,Chinese,Land of Plenty,$$,4.0,"A sleek, clean, and subterranean space attended to by adept servers, this Chinese haven feels far more nice and elegant than the other Sichuan spots in midtown. Instead of sweet-and-sour pork, crowds of lively, food-savvy diners come for authentic lunchtime specials prepared by a cadre of talented chefs. The food is just plain stellar, featuring excellent versions of this cuisine's classics, which may start with addictive pickled vegetables or soft pork dumplings paired with sweet soy. While some settle on crunchy conch bathed in roasted chili oil, others opt for smoked duck fried rice to pair with sautéed crispy chicken tossed with chilies and sesame seeds. String beans stir-fried with minced pork and bamboo shoots is a revelatory way to end the affair.",0.0,37.0,2.0
NY,"3151 E. Tremont Ave., Bronx 10461",Latin American,None,Havana Café,None,None,"The Schuylerville area of the Bronx has seen an influx of Latin restaurants, but this longstanding stucco façade still commands a presence. With bright yellow walls, tropical décor, and lazy ceiling fans, Havana Café feels straight out of Cuba, run by three Latin friends who understand the formula for success. Drinkers and diners pack the U-shaped bar nightly for sports games on the TV's and chewy Cuban pan de agua. The dishes range from Caribbean to South American; this cooking is more concerned with taste than authenticity. Try the crispy green plantain tostones topped with ropa vieja and lime-spiked sour cream, mortar-mashed yucca, or the battered ""Pargo"" red snapper bathed in garlic, tomato and ever-present pork cracklings.",0.0,37.0,
NY,"80 Wythe Ave., Brooklyn 11211",American,Contemporary,Reynard,$$$,4.1,"Inside the Wythe hotel, find this fun and très Brooklyn-chic dining room, thanks to restaurateur Andrew Tarlow (of Diner and Marlow & Sons). The setting's former life as a century-old cooperage is proudly honored in myriad details like original masonry and cast iron columns. Parchment-colored walls and mosaic-tile floors enhance the throwback mien. Even in the cool light of day, over a bowl of strained house-made yogurt drizzled with golden honey and topped with granola, Reynard feels sexy. The kitchen-equipped with a wood-burning oven-produces intriguing creations such as warm olives or red kale tossed with smoked Caesar dressing to snack on while awaiting hake chowder. Hearty entrées include oyster stew or rabbit with whole grain mustard.",0.0,37.0,3.0
NY,"133-30 39th Ave., Flushing 11354",Seafood,Seafood,Asian Jewels,$$,4.1,"Arguably the best dim sum in Flushing, this spectacular gem is an absolute must for anyone seeking serious seafood and very authentic Cantonese cooking. A longtime resident of 39th Avenue, the expansive dining room is outfitted with round, banquet-style tables, bamboo plants, and ornate chandeliers. Let the feasting begin with memorable crab-and-pork soup dumplings, before moving on to the thrill-inducing dim sum carts. Taste the likes of steamed rice rolls with honey-roast pork; pork spareribs with rice starch and black beans; chicken and ham wrapped in yuba; and poached jellyfish with scallions and sesame. The signature Dungeness crab-steamed and stir-fried with ginger and green onions, served with Japanese eggplant and garlic-is simply outstanding.",0.0,37.0,2.0
NY,"28-17 Astoria Blvd., Astoria 11102",Italian,Pizza,Basil Brick Oven Pizza,$$,4.7,"In an area crying out for a reliable neighborhood Italian joint, Basil's was an instant hit upon opening. The tiny front room is dominated by a dome wood burning pizza oven, but down a long and narrow hallway there's a larger dining room with dark wood floors, exposed brick walls, and lantern-like light fixtures that is a cozy spot for devouring pizza or daily specials. Meals here must include thin-crust pizza crafted from well-salted dough. If you can look beyond the classic Margherita, the Napoletana with black olives or the salsiccia with caramelized onions both delight. Specials might reveal oven-roasted swordfish, tender and served with oven-roasted root vegetables. Thick, fluffy squares of tiramisu have earned their own loyal following.",0.0,37.0,2.0
NY,"33-18 Ditmars Blvd., Astoria 11105",Japanese,Soul,HinoMaru Ramen,$,4.2,"A trip to this Japanese ""tapas"" and ramen bar doesn't take much convincing. The simple spot forgoes fussy décor for a chalkboard menu, friendly service, and energetic open kitchen. Grab a Sapporo on tap or cold jasmine tea, and dig into a collection of small plates, including seriously crispy strips of pig ears; wonderfully juicy and spicy chicken wings (nagoya tebasaki); as well as buta kimchi-pork belly with sautéed kimchi and bonito flakes. The other real focus here is a big, slurp-worthy bowl of ramen. In addition to superbly traditional pork and miso stocks, HinoMaru also offers an excellent vegetarian ramen showcasing a soy milk base and teeming with carrots, ginger, and broccoli. Midtown residents: Lucky Cat, an offshoot, sits on busy East 53rd.",0.0,37.0,1.0
NY,"40-06 Queens Blvd., Sunnyside 11104",Korean,·,Natural Tofu &amp; Noodles,Korean,4.4,"This is the sort of place you've walked by a hundred times and never noticed. But it's time to look up, because the house-made tofu here is unrivaled. The space may be more functional than cozy, but this staff knows how to treat its customers, from happily adjusting a dish's spice level to presenting the bill with melon-flavored Haitai gum. They also clearly know the many secrets of tofu-the kitchen makes its own, then deploys it in a series of silken soondubu (soft bean curd stews) like the funky Korean favorite ""kimchi soft tofu."" The fragrant and rich ""seafood tofu"" arrives in a small cauldron of bubbling broth with steel tongs for serving oysters, shrimp, clams, mushrooms, and scallions with the most custardy tofu on this side of Queens Boulevard.",0.0,37.0,
NY,"1233 Bay St., Staten Island 10305",Contemporary,·,Bin 5,Italian,4.9,"At this intimate bistro in Rosebank, dinner comes with a view of the twinkling Manhattan skyline. Complete with teardrop chandeliers, exposed brick, and a walled, outdoor garden, Bin 5's romantic setting has for long drawn locals seeking consistently good food and quiet conversation (plus that fantastic panorama!). The playful menu-complete with solid daily specials-ranges from the perfectly chilled crab martini to a ceviche of top-notch crabmeat, avocado, cilantro, and mango. Fluffy knobs of ricotta gnocchi are tossed with a sweet pear sauce, caramelized onions, and toasted pignoli nuts. Then, try the grilled pork loin, a truly fantastic dish which is cooked to medium, cut into three slices, and drizzled with a hoisin- ginger- and sweet chili-barbecue sauce.",0.0,37.0,
NY,"19 Corson Ave., Staten Island 10301",Sri Lankan,,San Rasa,Sri,4.4,"A little excursion to Staten Island is a must for knock-your-socks-off Sri Lankan food? Life is short, and honestly-so is that charming ferry ride, which deposits you on this local island destination for the best Sri Lankan food. Inside the bright, large dining space, you'll find wood accents and vessels lined up for their popular Sunday lunch buffet. San Rasa's food is prepared fresh to order, offering the perfect excuse to nurse a cold, salty lassi while you wait. Dinner may begin with a starter of string hoppers or crispy little pancakes laced in a rich fish curry carrying hints of clove, fennel, and cardamom; and then move on to the lampri, a succulent little bundle of beef curry wrapped in banana leaf with nutty yellow rice, eggplant, and cashews.",0.0,18.5,
NY,"80 Bayard St., New York 10013",Chinese,Chinese,Bo Ky,$,3.8,"If you're drawn to those bare bones sort of places where food quality, beyond-warm service, and value speak for itself, this is your Chinatown slam dunk. Bo Ky's steamed-up windows (from the succulent meats roasting inside) are an invitation to come in and get cracking on a perfect bowl of wonton and noodle soup.Crispy skinned and exquisitely juicy chicken drizzled with dark soy and served beside chili-studded nuoc cham may be the closet local sib to the Hong Kong classic, presented here with a Vietnamese touch. Its textural interplay is as first-rate as the house specialty itself- a crispy fried shrimp-and-scallion roll wrapped in bean curd skin. Spice fiends can turn up the heat at home-their secret-recipe addictive sauces are for sale by the jar!",0.0,18.5,1.0
NY,"104 Mott St., New York 10013",Chinese,Chinese,Shanghai Heping,$$,3.7,"When faced with the long, no-frills menu, there should read a caution sign to not miss out on the crab and pork soup dumplings. The juicy filling and flavorful broth held in each delicate wrapper with soy-ginger seasoning explain the afternoon crowd lunching out of takeout boxes on the entrance in.Large bamboo steamer baskets line most tables, and the seared pan-fried pork dumplings are not to miss either. Cold appetizers shine like dark soy- and sugar-cooked bamboo shoots with wheat gluten; and thinly-sliced, earthy stir-fried eel with chives. There are larger, steaming hot plates to choose from like Shanghai rice cakes with beef. The sweet ""Eight Jewel Rice"" dessert matches a mound of sticky rice with red bean paste, red dates, and golden raisin ""jewels.""",0.0,37.0,2.0
NY,"221 S. 1st St., Brooklyn 11211",Latin American,,Tabaré,$,4.6,"Spanish tuna and black olive empanadas, homemade pastas, and the market-driven likes of a summery chilled soup made of Cubanelle peppers all deliciously co-exist at the charming Tabaré, where the cuisine of Uruguay headlines the delightful roster. Attractively rustic, the compact dining room is lined by slats of unpolished wood, and provides seating along a colorful fabric-covered banquette. The bar-like the back patio-is an inviting roost. Tabaré's cooking uses local product and represents the Italian-Spanish influences that color the kitchen's creations. This includes malfatti, luscious ricotta dumplings adorned with squash blossoms wilted under a drizzle of hot butter and white truffle oil; or grass-fed skirt steak sided by savory chimichurri.",0.0,37.0,1.0
NY,"321 Lenox Ave., New York 10027",American,American,Corner Social,$$,3.9,"Boasting a bar where everybody knows your name and a kitchen that churns out locally sourced, sustainably farmed, and flat-out delicious food, it's no surprise that locals are proud to call this welcoming gathering place their own. With its lively playlist and warm, cozy demeanor (think exposed brick and dim amber lighting), Corner Social is made for sharing a meal with good friends. Start with the guacamole, which comes with thick, crispy tortillas from Hot Bread Kitchen, a nearby incubator whose mission is to train and employ immigrant women. Entrée options abound, from a buttermilk-fried chicken sandwich, to hanger steak drizzled with warm, house-made steak sauce and propped up by crispy potato wedges dusted with parmesan and white truffle salt.",0.0,37.0,2.0
NY,"119 W. 56th St., New York 10019",American,Brunch,Norma's,$$$,3.9,"Serving heaping platters of breakfast well into the afternoon, Norma's may have been inspired by the humble diner but rest assured that she is no greasy spoon. Tables at this Le Parker Meridien dining room are bound to be filled with business types already dealing over the first meal of the day. Upscale touches include tables wide enough to accommodate a laptop beside your plate, a polished staff, and gratis smoothie shots. The menu adds personality with whimsically titled dishes like ""bing popping waffles"" or ""Normalita's huevos rancheros."" The crunchy French toast's outrageously good sweetness begins with a marshmallow-y layering of crisped rice, gilded with a sprinkling of powdered sugar, ramekin of caramel sauce, and individual bottle of maple syrup.",0.0,37.0,3.0
NY,"488 Ninth Ave., New York 10010",Italian,Italian,Tavola,$$$,4.2,"This Hell's Kitchen pizzeria is housed in the former Manganaro's Grosseria Italiano, a family-run emporium dating back to 1893. Bright and clean but boasting the patina of its long existence, the dining room now greets guests with a wall of Italian products and a sky-lit double pizza oven. The wood-burning dome crafted of volcanic clay from Mt. Vesuvius produces an array of blistered, chewy, quality-topped pies such as the Baresa, bearing sweet fennel sausage, broccoli rabe, and roasted breadcrumbs. Grilled local calamari with lemon-caper salmoriglio can be found among the starters. The pastas are also an excellent choice, especially lasagna della casa, stacking fresh sheets with bright and saucy veal ragù, ricotta, and mozzarella di bufala.",0.0,37.0,3.0
NY,"273 City Island Ave., Bronx 10464",French,French,Bistro SK,$$$,4.2,"In a neighborhood better known for seafood, this charming bistro breaks the mold with hearty plates of French fare. The husband-wife team lures locals into a snug, dimly lit space with marvelous mahogany-hued French onion soup finished with brandy and a sultry mound of Gruyère. Particular attention to the art of service shines through the dining room. A craving for classic Gallic dishes will surely be satisfied by cooking that is more solid than revelatory. Signatures include a tender roulade of chicken breast stuffed with spinach and mushrooms, served alongside French beans and fluffy, buttery mashed potatoes tucked with black olive for a bit of ""wow!"" For a finale, try the pineapple upside-down cake with a grilled ring of fruit and drizzle of caramel.",0.0,37.0,3.0
NY,"791 E. Tremont Ave., Bronx 10460",Puerto Rican,,El Nuevo Bohío,Puerto,4.2,"On a prominent corner, windows filled with lechòn lure in passersby with mouthwatering visions of shiny-skinned roast pork. Beloved by the local Puerto Rican community, the front room is minimally adorned and often filled with lines of those waiting for to-go orders. Snag a seat in the back-where bright walls are flooded with photos-for friendly table service. Begin with morcilla, a thick blood sausage bright with chili peppers, cilantro, and garlic before moving on to the succulent pernil, pork shoulder roasted to a luxuriously crisp exterior and served with stinging garlic sauce, rice and beans, and plantains. Don't miss an array of complex sopas-from rich cow's feet soup with yucca and sweet potato to asopado de carmarones, a hearty combo of rice and shrimp.",0.0,18.5,
NY,"503 Jackson Ave., Bronx 10455",Mexican,Mexican,Mexicosina,$$,4.8,"The light-filled interior of this Mexican powerhouse sitting on a quiet corner is a busy amalgam of rustic artifacts, wolf taxidermy, and the Virgin in all her glory with flowers and votives at her feet. And those huge jars of jamaica, horchata, and the agua fresca del dia are just as tasty and refreshing as they are decorative. If they have the tlayuda, order it. Its crunchy paper-thin base is smothered in a veritable fiesta of refried black beans, chicharrón, lettuce, queso Oaxaca, crema and much, much more. Other equally terrific specials have included chivo, a rich goat stew in an intense habanero-spiked consommé, or tender and fatty lamb barbacoa tacos. Cold accompanying salsas are so divine one could skip the chips and just eat them-with a spoon.",0.0,18.5,2.0
NY,"5 Catherine St., New York 10013",Chinese,Chinese,A-Wah,$$,3.7,"An incredibly popular member of NYC's diverse culinary scene, simple, tiny, and singularly focused A-Wah fires up a vast array of Hong Kong-style comfort foods from ginger chicken feet to sautéed pea leaves. The region's tasty take on lo mein is a total departure from the familiar version. Here, find a platter of thin noodles topped with pork or duck, served with a side of delicate, consommé-like broth for dipping.However, the biggest treat is the fantastic bo zai fan: rice cooked to crunchy perfection in a clay pot and crowned with ginger, scallions, and a mind-boggling choice of seventeen toppings like frog, pork, and preserved vegetables. These dishes and their tasty burnt-rice sides are made even better with a thick and sweet house-made soy sauce.",0.0,18.5,2.0
NY,"102 Third Ave., New York 10003",Contemporary,American,Feast,$$$,4.5,"This recent arrival with the straightforward but promising moniker is a rustic, textbook amalgam of wood, brick, and tiles. The kitchen is confidently led by an alum of Veritas who has devised several prix-fixe menus, served family-style. These might be based on the farmer's market or even a nose-to-tail meal of lamb, including merguez stew; and a lasagna layering shank, broccoli rabe, and goat cheese. If you're not up for a whole feast, dine à la carte on meaty, ocean-fresh oysters capped by cocktail sauce aspic; or a nouveau take on incredibly tender chicken and ""dumplings"" of liver-stuffed pan-fried gnocchi and wisps of crisped skin. End with the awesome Valrhona chocolate pudding-leaving a single dark chocolate cookie crumb behind is impossible.",0.0,37.0,3.0
NY,"13 E. 1st St., New York 10003",Italian,Italian,L'Apicio,$$$,4.2,"Despite being named for an 18th century Italian cookbook, this buzzy trattoria is a contemporary hit. A downtown vibe courses throughout the swanky den that is slightly rustic and industrial-this setting is worth dressing up for. Half of the room is devoted to the bar, and the private dining room is best suited to exhibitionists who enjoy dining within glass walls in the center of the room. Bright flavors and skilled creativity combine in their tailored selection of Italian plates designed for grazing. Start with dishes like fried green tomatoes capped with sweet basil pesto and milky mozzarella, or fresh agnolotti stuffed with sweetbreads. Finish with a wedge of moist olive oil cake sweetened with crème fraîche and vin santo-soaked raisins.",0.0,37.0,3.0
NY,"318 E. 6th St., New York 10003",Indian,Indian,Malai Marke,$$,4.3,"The name of this Curry Row resto translates to ""extra cream"" in Hindi tea stall slang, and rich and flavorful is indeed the order of the day. The clean, narrow space is bright and contemporary, with black tile walls and copper pots hanging from exposed brick. From the kitchen, tangra-style Calcutta-Chinese specialties are a new offering, however it is best to focus your attention on the preparations originating from the Southwest coast. Seafood and coconut factor heavily in Latta Shetty's shrimp ajadina, a dry-gravy stir-fry rich with red chillies and myriad spices. Chicken chutneywala is simmered in a bright yellow cream sauce seasoned with tart-sweet green mango chutney; and pumpkin sabji is another fantastic offering that also happens to be vegetarian. Win win!.",0.0,37.0,2.0
NY,"103 Second Ave., New York 10003",Barbecue,None,Mighty Quinn's,None,None,"From its humble beginnings as a Smorgasburg favorite, Mighty Quinn's continues to impress with its ""low and slow smoked barbecue."" And, boasting permanent outposts at the Hudson Eats FiDi food hall and West Village, this rustic and casual wood-lined space feels young and energetic with crowds of hungry diners lined up to the door. Cafeteria-like service features cleaver-wielding cooks proffering pulled pork, ribs, and more. Selections are sliced, weighed, and piled high before you even make it to the sides and vats of house pickles. Go for the baked beans, made with black-eyed peas and meaty burnt ends for plenty of umami. The best reason to come here may be the wonderfully wobbly-tender brisket, pink-tinged with smoke and thinly crusted in spice.",0.0,18.5,
NY,"100 Lexington Ave., New York 10016",Indian,Indian,Bhatti,$$,4.1,"This Northern Indian eatery is praised for its array of tasty grilled meats and kebabs that emerge from the bhatti (open-fire grill). Quality ingredients and a skilled kitchen combine with delicious results as in haryali choza, nuggets of white meat chicken marinated in an herbaceous blend of mint, cilantro, green fenugreek, chilies, and hung curd; or the unique house specialty gilauti kebab, made from fragrantly spiced lamb ground so fine and incredibly tender that it's almost pâté-smooth. Hearty dishes such as khatte baigan, silky chunks of eggplant stewed in a tangy onion-tomato masala and garnished with pickled ginger root, wrap up temptations. The room is kitsch-free and tastefully done with dark wood furnishings set against red-and-gold wallpaper.",0.0,18.5,2.0
NY,"39 E. 19th St., New York 10003",Italian,Italian,Bocca,$$,4.1,"This trattoria hits all the right notes-and throws in a few novel riffs-to make it as a neighborhood favorite. The Roman cuisine has few faults, and the comfortable setting feels genuine with its parchment-lacquered walls, displayed wine storage, and framed posters of Federico Fellini's classics. Bocca is owned by the team behind Cacio e Pepe in the East Village, so you can expect delicious and dramatically presented tonnarelli cacio e pepe. However, the talented kitchen offers temptations aplenty, such as a bowl of fresh, rich-tasting spaghetti alla chitarra brilliantly dressed with cherry tomato sauce and 'nduja. Twice-cooked pork belly with braised cabbage and celery mostarda is another fine example of their hearty, regional flavors.",0.0,37.0,2.0
NY,"36 W. 26th St., New York 10010",Korean,Korean,Hanjan,$$$,4.3,"This contemporary take on Korean cuisine mimics the theme of Chef Hooni Kim's Hell's Kitchen trailblazer, Danji. A convivial crowd gathers along a cluster of tables in the petite space where ivory ceramic pieces are set against grey walls. Small plates arranged as ""traditional"" and ""modern"" highlight quality ingredients and stimulating presentations. The signature house-made tofu is unmissable: these chilled scoops of quivering soybean curd are a toasty shade of brown, sprinkled with slivered green onion and sesame seeds, and accompanied by soy sauce and perilla vinaigrette. Lunch is limited to a handful of starters, bi bim bap, and popular noodle dishes, perhaps mixing pork belly and vegetables doused in black bean sauce. Dinner is a better bet.",0.0,37.0,3.0
NY,"8 W. 18th St., New York 10011",Japanese,None,Ootoya,None,None,"This Japanese chain boasts more than 300 locations throughout Asia, and now claims three more here in the Big Apple. Thankfully the chic interior does nothing to convey chain dining. Instead, the look is understated with wood slats, ikebana, and muted tones. Ootoya's budget-friendly pricing ensures a full house. Hearty, home-style fare is the hallmark of their expansive menu of (mostly) cooked specialties. House-made tofu, rice bowls, fried free-range chicken with sweet-and-sour sauce, and pork katsu are but just a few of the product-focused items on offer. The lunch sets are an excellent value, built around fine quality fish such as saikyo miso-marinated grilled salmon with chawan mushi, steamed brown rice, and grains, accompanied by a heartwarming miso soup.",0.0,37.0,
NY,"81 Greenwich Ave., New York 10014",Spanish,Spanish,Barraca,$$,4.2,"Spanish for ""shack,"" rustic Barraca charms with timber ceilings and vats of sangria behind the bar. Blue chairs pop against all the wood and brick, bringing a Mediterranean feel to the intimate space. Banquettes line one side of the restaurant, suggesting cozy evenings of sharing coca de atùn (flatbread pizza) or pan tomate.Empanadas are flaky and crusty, filled with thyme-laced beef, spring onion, allspice, and cheese. Classic croquetas are crackling outside and creamy within, resting on a dab of aïoli. But such snacks are just a prelude to the excellent paella; choose one version studded with shellfish and sweet peppers, or mix and match two or three different ""flavors."" Crusty churros finish off an evening of pure Spanish pleasure.",0.0,37.0,2.0
NY,"55 Bond St., New York 10012",French,French,Le Philosophe,$$$,4.2,"With its bustling open kitchen and Parisian den good looks-think polished wood banquettes, bistro chalkboards and walls lined with black-and-white portraits of philosophers-Le Philosophe cuts a stylish figure. It's the kind of wonderful, low-key spot that begs you to become a regular: vibrant, casual and polished, with the kind of beer list you get excited about and a menu that (true to the restaurant's moniker) stops to make you think. Dinner might begin with blanquette de veau, tender, perfectly cooked veal in a mouthwatering white sauce, surrounded by a lovely jardinière of vegetables and served with fragrant white rice. And then finish with a luscious crêpe Suzette, laced with a delicious caramel-orange drizzle and scoop of creamy vanilla ice cream.",0.0,37.0,3.0
NY,"264 Bleecker St., New York 10014",American,American,Murray's Cheese Bar,$$,4.4,"A turophile's dream come true, this cheese bar is built for people who just want to eat really amazing cheese. The upscale space, decked with subway tiles, whitewashed wood tables, and lacquered chairs, is a natural extension of neighboring Murray's Cheese, the famed Greenwich Village purveyor of phenomenal dairy products. With a category to suit every craving (fresh, soft-ripened, washed-rind, semi-firm, and blue) the bar's extensive menu has it all, from buttery Pyrénéese Brebis to funky and heady gorgonzola cremificato. For a truly indulgent meal, add a glass of wine (nebbiolo with that rich gorgonzola), salumi (from American purveyors like D'Artagnan and Olli), slow-simmered lamb meatballs, and phenomenal cheeses served with sweet apricot compote.",0.0,37.0,2.0
NY,"341 St. Nicholas Ave., New York 10027",French,French,Maison Harlem,$$,4.1,"A steady stream of locals, phone-toting tourists and City College academics filling these well-worn wooden tables proves that this bistro has little trouble attracting a crowd. Floor-to-ceiling windows, dark red banquettes, and quirky touches like vintage Gallic posters or football jerseys tacked to the walls lend a whiff of whimsy. Maison Harlem's menu plays around with culinary traditions, with results that may include a classic rendition of coq au vin with smoky lardons, browned button mushrooms, and fresh noodles to garnish the wine-braised chicken pieces. Sticking to tradition, ratatouille is a sunny bowlful of diced and stewed summer vegetables. The tarte Tatin layers thick but spoon-tender caramelized apple wedges over outrageously buttery pastry.\",0.0,37.0,2.0
NY,"245 Bowery, New York 10002",Spanish,Spanish,Cata,$$,4.0,"Blue plaid and jean-clad waiters set the casual tone for Cata, a downtown-cool restaurant with a long bar and glass case displaying the day's fresh seafood. Distressed mirrors, vaulted ceilings, and iron accents fill the dark, cavernous space with a certain broody, old-world vibe. Long communal tables are ideal for groups lingering over small plates and a long list of gin-based cocktails. Nibbling should be the strategy here, starting with whole deviled eggs stuffed with tangy-sweet gribiche beneath a single crunchy fried oyster. Crispy bite-sized bombas filled with creamy potato, Manchego, and Serrano ham sit in a very nice, mildly spicy tomato sauce. Paella is ever-pleasing with head-on shrimp, chorizo, and a satisfying socarrat at the bottom of the pan.",0.0,37.0,2.0
NY,"157 Ludlow St., New York 10002",Japanese,Japanese,SakaMai,$$,4.6,"A modern izakaya like no other, SakaMai sets a new standard for downtown cuisine. With its chic urban style, a curated sake- shochu- and whiskey-list, and creative dishes, this authentic haunt draws a food- and drink-focused crowd that's more interested in Japanese sips than pints of beer. Plates are meant to be shared, sashimi are top-notch, and flavors simply impress: a well-seasoned Waygu steak arrives with roasted vegetables and tasty sauces; while a porcelain sea urchin shell, filled with gently scrambled eggs, caviar, and more sea urchin, is as decadent as it sounds. For an exceptional balance between flavor and texture, try the kanpachi dressed with a chiffonade of shiso, myoga, yuzu juice, freshly ground wasabi, and shoyu glaze.",0.0,62.0,2.0
